106.293372050316,15.8747443689957,7
NA,15.9824346880206,3
122.90123370464,11.9539450733659,NA
154.453072761601,17.2350960644016,3
127.480348619281,11.8197137367307,6
92.1808111604013,11.1435208100512,7
199.369661266689,17.6631296589431,7
155.958996870949,22.5892925787232,4
NA,17.5982682154303,2
132.599813911513,19.312618931659,NA
151.706668366112,14.9883660869804,10
NA,18.9954645050413,4
212.094169330843,24.0120776971076,10
107.233569133833,12.4235696740765,NA
172.017039497774,28.3380254640427,3
138.792637138226,10.6456488366484,NA
158.14350156243,17.9156396136879,2
206.547461360196,24.8892802589846,6
116.267111094149,17.3476681692927,5
105.332912270478,10.7427256670023,5
165.444550281252,22.8084298683032,4
170.348929203637,24.5124745188511,6
133.687084268454,16.7177297539319,4
164.922183389881,19.9876368776601,3
164.751757659635,17.770289902087,6
126.42110859692,16.2403928774664,NA
231.86382416943,19.9797152967084,8
167.391787204222,19.1187837659835,5
157.165807139319,21.9045345255594,6
153.489852392742,22.8291959929268,6
127.06865880394,14.4624207313202,NA
144.607337826752,15.4574286695379,5
125.321298121862,15.9639450467611,NA
118.098871525122,14.1705842138432,NA
128.795657863618,20.0273311915179,3
206.12058129167,20.1885052215157,7
206.461976009543,23.6968090621336,7
143.586841910846,21.8268441870786,3
221.556058140652,25.6323804641375,4
166.773234393303,22.5266291590216,2
177.431302915933,19.6563409052697,7
186.881588103683,19.8140688207025,3
182.550154616096,17.2737574504826,4
169.365011402858,14.3129635005195,7
111.45980956448,8.10078127869783,NA
NA,20.7857942820111,1
170.463955767563,21.646953825445,4
160.314159784653,17.1173765550032,10
146.236124112875,20.666832901893,NA
155.338286441867,18.5202229090429,6
129.465220655076,18.5015508912894,6
216.991614352332,21.79468604073,4
137.962361640303,17.6116217946508,6
178.447154220286,20.07727278977,6
201.021979086832,22.9442592936253,5
160.937286472174,16.6610009982294,6
266.046143342955,28.0203388948415,6
147.710401519161,15.799803620443,6
139.351578973017,20.8381280610541,9
156.878710514501,20.0146824523136,4
168.558384082452,19.7762627406559,8
154.134862541877,20.3924639698111,8
200.071670217662,19.3306563197416,9
174.572362820346,19.4913695374744,6
NA,12.25174681194,7
162.390175835495,17.8374166844423,8
165.118769576744,22.8086116726672,7
NA,18.5311958180409,7
187.724100816507,19.0443645921947,6
184.275604406209,19.943813074413,4
NA,10.4741334532663,4
NA,15.3449109347254,6
171.944594116729,20.6771809855909,8
189.624248339256,22.3144311755889,8
152.656174420303,17.1115727196183,4
183.775380711517,19.6670475752395,8
170.146545095847,19.5824670317518,6
126.486928050717,19.8639034156894,NA
166.533155090387,16.8699795461843,5
122.644652505149,14.445239655337,NA
182.299879894086,22.613104683023,2
137.757512355058,14.1886320561987,NA
NA,14.568843220816,5
175.625091431136,19.3597364832861,7
149.758261002985,18.391384365027,NA
172.469975667694,17.0948389893861,6
225.324293315185,31.6356911328109,5
155.12913067754,19.8114836232788,5
148.536971433311,15.002503299897,NA
NA,9.84956137901606,9
154.631426454457,17.3092998074859,7
118.971249068055,17.3791635916993,NA
177.027222371468,18.5908339443274,4
190.139413079673,17.2708312762456,5
142.831961921648,14.7438335044315,NA
200.269944265956,26.8396879309465,5
149.385892811573,20.5573626096794,5
193.407568273388,24.2530816305804,5
84.263856242151,8.81600661984927,NA
118.159779092055,16.3353042599947,NA
140.687217380333,14.2935088026706,4
199.662444603937,23.3398672630316,1
106.331363251791,13.2483519784055,7
120.831258418999,16.6289920810231,NA
NA,19.4144218437825,4
131.563158793853,15.5589993156566,4
157.875261708466,17.1983194678023,10
194.348024128253,24.4415168631297,4
187.740778880216,16.2165540895493,6
230.785897096038,29.6293175176591,6
